transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0250079,2025-01-03,151.52,151.52,GBP,Wire Transfer,Standing Order,Standing Order - Wire Transfer,Unknown,Completed,False,FW25,Missing audit trail
TXN0250075,2025-01-03,363.05,363.05,GBP,Bet365,ATM Withdrawal,Bet365,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0250014,2025-01-11,177.7,177.7,GBP,Waitrose,ATM Withdrawal,Waitrose,Groceries,Completed,False,,
TXN0250065,2025-01-17,64.04,64.04,GBP,Octopus Energy,Refund,Octopus Energy - Refund,Utilities,Completed,False,,
TXN0250010,2025-01-17,731.44,731.44,GBP,Tesco Bank Loan,Card Payment,Payment to Tesco Bank Loan,Debt Payment,Completed,False,FW50|FW15,
TXN0250060,2025-01-20,859.59,859.59,GBP,Anonymous Payment,Direct Debit,Anonymous Payment,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0250000,2025-01-22,156.33,156.33,GBP,Octopus Energy,Mobile Payment,Octopus Energy - Mobile Payment,Utilities,Completed,False,,
TXN0250090,2025-01-23,196.89,196.89,GBP,Sainsbury's,Bank Transfer,Sainsbury's,Groceries,Completed,False,,
TXN0250052,2025-01-27,360.8,360.8,GBP,PokerStars,Card Payment,Payment to PokerStars,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0250016,2025-01-27,1664.82,1664.82,GBP,Gucci London,ATM Withdrawal,Gucci London - ATM Withdrawal,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0250097,2025-01-28,962.64,962.64,GBP,Virgin Atlantic,Online Purchase,Virgin Atlantic,Travel,Completed,False,FW15,
TXN0250093,2025-01-29,228.52,228.52,GBP,BP Station,Direct Debit,BP Station - Direct Debit,Transport,Completed,False,,
TXN0250043,2025-02-01,178.79,178.79,GBP,eBay,Purchase,Purchase - eBay,Online Shopping,Completed,False,,
TXN0250017,2025-02-01,80.6,80.6,GBP,Airbnb,ATM Withdrawal,Airbnb,Travel,Completed,False,,
TXN0250012,2025-02-11,1167.24,1167.24,GBP,Barclaycard Payment,Standing Order,Payment to Barclaycard Payment,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0250099,2025-02-14,838.54,838.54,GBP,Texaco,Bank Transfer,Payment to Texaco,Transport,Failed,False,FW15,
TXN0250074,2025-02-16,481.51,481.51,GBP,Unibet,Direct Debit,Unibet - Direct Debit,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0250091,2025-02-17,76.42,76.42,GBP,Morrisons,Standing Order,Standing Order - Morrisons,Groceries,Completed,False,,
TXN0250078,2025-02-25,1122.3,1122.3,GBP,MoneyGram,Mobile Payment,MoneyGram - Mobile Payment,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0250001,2025-02-25,86.9,86.9,GBP,Booking.com,Purchase,Booking.com - Purchase,Travel,Completed,False,,
TXN0250055,2025-02-27,2399.71,2399.71,GBP,eBay,Purchase,eBay - Purchase,Online Shopping,Completed,False,FW15,High value transaction
TXN0250006,2025-02-27,848.21,848.21,GBP,Wire Transfer,Bank Transfer,Payment to Wire Transfer,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0250088,2025-04-03,-57.93,-57.93,GBP,Costa Coffee,Online Purchase,Costa Coffee - Online Purchase,Food & Drink,Completed,False,,
TXN0250068,2025-04-06,1177.99,1177.99,GBP,Cartier,Standing Order,Cartier - Standing Order,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0250036,2025-04-07,138.3,138.3,GBP,British Gas,ATM Withdrawal,ATM Withdrawal - British Gas,Utilities,Completed,False,,
TXN0250005,2025-04-08,17.17,17.17,GBP,Amazon UK,Standing Order,Amazon UK,Online Shopping,Completed,False,,
TXN0250063,2025-04-08,13.96,13.96,GBP,EasyJet,Card Payment,EasyJet - Card Payment,Travel,Completed,False,,
TXN0250041,2025-04-09,2006.9,2006.9,GBP,Burberry,Online Purchase,Burberry - Online Purchase,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0250032,2025-04-11,329.02,329.02,GBP,Metro Bank Credit,Card Payment,Metro Bank Credit - Card Payment,Debt Payment,Completed,False,FW15,
TXN0250083,2025-04-13,289.26,289.26,GBP,Nationwide Loan,ATM Withdrawal,Nationwide Loan - ATM Withdrawal,Debt Payment,Completed,False,FW15,
TXN0250044,2025-04-13,174.55,174.55,GBP,PokerStars,Online Purchase,Online Purchase - PokerStars,Gambling,Completed,False,FW45,Gambling transaction
TXN0250077,2025-04-15,172.04,172.04,GBP,British Airways,Card Payment,British Airways - Card Payment,Travel,Completed,False,,
TXN0250096,2025-04-20,244.22,244.22,GBP,Amazon UK,Online Purchase,Amazon UK,Online Shopping,Completed,False,,
TXN0250042,2025-04-21,178.06,178.06,GBP,Siansburys,Mobile Payment,Payment to Siansburys,Error,Pending,False,FW40_Misspelling,
TXN0250034,2025-04-21,2897.03,2897.03,GBP,Rolex Boutique,ATM Withdrawal,ATM Withdrawal - Rolex Boutique,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0250025,2025-04-24,874.65,874.65,GBP,British Gas,Online Purchase,Online Purchase - British Gas,Utilities,Completed,False,FW15,
TXN0250071,2025-04-24,184.98,184.98,GBP,TfL Transport,Standing Order,TfL Transport - Standing Order,Transport,Completed,False,,
TXN0250050,2025-04-25,89.74,89.74,GBP,Currys PC World,Mobile Payment,Currys PC World - Mobile Payment,Electronics,Completed,False,,
TXN0250011,2025-04-25,110.59,110.59,GBP,Hotels.com,Standing Order,Payment to Hotels.com,Travel,Completed,False,,
TXN0250098,2025-04-26,19.72,19.72,GBP,Starbucks,ATM Withdrawal,Starbucks,Food & Drink,Completed,False,,
TXN0250061,2025-04-28,371.87,371.87,GBP,Betway,Online Purchase,Online Purchase - Betway,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0250033,2025-04-28,407.0,407.0,GBP,Barclaycard Payment,Contactless,Contactless - Barclaycard Payment,Debt Payment,Completed,False,FW15,
TXN0250080,2025-04-29,161.37,161.37,GBP,Morrisons,Direct Debit,Morrisons - Direct Debit,Groceries,Completed,False,,
TXN0250094,2025-04-29,227.45,227.45,GBP,Amazon Prime,Standing Order,Payment to Amazon Prime,Online Shopping,Completed,False,,
TXN0250009,2025-05-03,89.68,89.68,GBP,Samsung Store,Card Payment,Samsung Store,Electronics,Completed,False,,
TXN0250031,2025-05-09,159.86,159.86,GBP,Barcley Bank,Refund,Refund - Barcley Bank,Error,Completed,False,FW40_Misspelling,
TXN0250038,2025-05-10,18.62,18.62,GBP,Spotify,Online Purchase,Spotify - Online Purchase,Entertainment,Completed,False,,
TXN0250002,2025-05-13,181.47,181.47,GBP,Trainline,Standing Order,Standing Order - Trainline,Transport,Completed,False,,
TXN0250095,2025-05-14,189.25,189.25,GBP,Samsung Store,Mobile Payment,Samsung Store - Mobile Payment,Electronics,Completed,False,,
TXN0250035,2025-05-16,69.69,69.69,GBP,Sainsbury's,Standing Order,Sainsbury's - Standing Order,Groceries,Completed,False,,
TXN0250064,2025-05-16,12.82,12.82,GBP,Texaco,Contactless,Contactless - Texaco,Transport,Completed,False,,
TXN0250022,2025-05-17,244.08,244.08,GBP,National Rail,Direct Debit,National Rail,Transport,Completed,False,,
TXN0250021,2025-05-17,422.07,422.07,GBP,William Hill,Bank Transfer,William Hill,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0250013,2025-05-19,20.23,20.23,GBP,Waitrose,Refund,Refund - Waitrose,Groceries,Completed,False,,
TXN0250053,2025-05-21,34.8,34.8,GBP,Argos,Bank Transfer,Argos - Bank Transfer,Electronics,Completed,False,,
TXN0250045,2025-05-22,-13.91,-13.91,GBP,McDonald's,Bank Transfer,McDonald's,Food & Drink,Completed,False,,
TXN0250004,2025-05-22,-281.37,-281.37,GBP,William Hill,Online Purchase,William Hill,Gambling,Completed,False,FW45,Gambling transaction
TXN0250049,2025-05-26,96.72,96.72,GBP,Morrisons,Purchase,Payment to Morrisons,Groceries,Completed,False,,
TXN0250019,2025-05-27,787.82,787.82,GBP,Revolut Transfer,Card Payment,Revolut Transfer - Card Payment,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0250015,2025-05-28,1281.13,1281.13,GBP,BP Station,ATM Withdrawal,ATM Withdrawal - BP Station,Transport,Completed,False,FW15,High value transaction
TXN0250070,2025-05-29,807.03,807.03,GBP,Esso,Direct Debit,Payment to Esso,Transport,Completed,False,FW15,
TXN0250047,2025-07-04,597.39,597.39,GBP,Uber,Purchase,Uber - Purchase,Transport,Completed,False,FW15,
TXN0250046,2025-07-05,237.29,237.29,GBP,Amazon Prime,Bank Transfer,Amazon Prime - Bank Transfer,Online Shopping,Completed,False,,
TXN0250069,2025-07-10,202.43,202.43,GBP,EasyJet,Online Purchase,Payment to EasyJet,Travel,Completed,False,,
TXN0250027,2025-07-11,23.96,23.96,GBP,Pret A Manger,Online Purchase,Online Purchase - Pret A Manger,Food & Drink,Completed,False,,
TXN0250020,2025-07-13,240.19,240.19,GBP,Currys PC World,Direct Debit,Currys PC World,Electronics,Completed,False,,
TXN0250092,2025-07-14,144.46,144.46,GBP,eBay,Standing Order,eBay - Standing Order,Online Shopping,Completed,False,,
