transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0170060,2025-01-06,299.24,299.24,GBP,EasyJet,Refund,EasyJet - Refund,Travel,Completed,False,FW15,
TXN0170006,2025-01-07,558.88,558.88,GBP,John Lewis,Bank Transfer,Bank Transfer - John Lewis,Online Shopping,Completed,False,FW15,
TXN0170094,2025-01-10,1623.26,1623.26,GBP,eBay,Direct Debit,Direct Debit - eBay,Online Shopping,Completed,False,FW15,High value transaction
TXN0170018,2025-01-10,179.43,179.43,GBP,EasyJet,Refund,EasyJet - Refund,Travel,Completed,False,,
TXN0170063,2025-01-11,66.57,66.57,GBP,Texaco,ATM Withdrawal,Payment to Texaco,Transport,Completed,False,,
TXN0170086,2025-01-11,122.36,122.36,GBP,National Rail,Bank Transfer,National Rail - Bank Transfer,Transport,Completed,False,,
TXN0170099,2025-01-17,180.14,180.14,GBP,Thames Water,Refund,Thames Water - Refund,Utilities,Completed,False,,
TXN0170079,2025-01-18,-181.83,-181.83,GBP,Tesco Supermarket,ATM Withdrawal,ATM Withdrawal - Tesco Supermarket,Groceries,Completed,False,,
TXN0170017,2025-01-19,155.98,155.98,GBP,Samsung Store,Standing Order,Payment to Samsung Store,Electronics,Completed,False,,
TXN0170054,2025-01-21,116.8,116.8,GBP,TfL Transport,Card Payment,TfL Transport,Transport,Completed,False,,
TXN0170001,2025-01-22,384.84,384.84,GBP,Unibet,Contactless,Unibet - Contactless,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0170091,2025-01-22,170.94,170.94,GBP,Sainsbury's,Bank Transfer,Sainsbury's,Groceries,Completed,False,,
TXN0170066,2025-01-23,111.65,111.65,GBP,Online Casino,Online Purchase,Payment to Online Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0170044,2025-01-23,421.84,421.84,GBP,William Hill,Card Payment,Payment to William Hill,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0170027,2025-01-25,506.74,506.74,GBP,Thames Water,ATM Withdrawal,Payment to Thames Water,Utilities,Completed,False,FW15,
TXN0170043,2025-01-25,2738.42,2738.42,GBP,Bulgari,Direct Debit,Bulgari - Direct Debit,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0170059,2025-01-27,27.19,27.19,GBP,Siansburys,Mobile Payment,Payment to Siansburys,Error,Completed,False,FW40_Misspelling,
TXN0170067,2025-01-27,173.3,173.3,GBP,Uber,Online Purchase,Uber - Online Purchase,Transport,Completed,False,,
TXN0170061,2025-01-29,193.78,193.78,GBP,Sainsbury's,Direct Debit,Sainsbury's - Direct Debit,Groceries,Completed,False,,
TXN0170030,2025-01-29,138.77,138.77,GBP,Sky TV,Online Purchase,Online Purchase - Sky TV,Entertainment,Completed,False,,
TXN0170052,2025-01-30,117.57,117.57,GBP,Virgin Atlantic,Contactless,Virgin Atlantic - Contactless,Travel,Completed,False,,
TXN0170016,2025-02-01,138.35,138.35,GBP,Argos,Bank Transfer,Argos,Electronics,Completed,False,,
TXN0170065,2025-02-01,241.21,241.21,GBP,Amazon Prime,Direct Debit,Amazon Prime - Direct Debit,Online Shopping,Completed,False,,
TXN0170040,2025-02-05,23.28,23.28,GBP,Starbucks,Online Purchase,Starbucks - Online Purchase,Food & Drink,Completed,False,,
TXN0170050,2025-02-05,247.08,247.08,GBP,Booking.com,Mobile Payment,Booking.com,Travel,Completed,False,,
TXN0170089,2025-02-07,233.54,233.54,GBP,Costa Coffee,Refund,Costa Coffee - Refund,Food & Drink,Completed,False,,
TXN0170070,2025-02-09,470.19,470.19,GBP,Online Casino,Purchase,Online Casino,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0170005,2025-02-09,353.63,353.63,GBP,Hermes Paris,Direct Debit,Hermes Paris,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0170076,2025-02-10,107.68,107.68,GBP,EasyJet,Direct Debit,EasyJet,Travel,Completed,False,,
TXN0170007,2025-02-11,961.76,961.76,GBP,Uber,Standing Order,Standing Order - Uber,Transport,Completed,False,FW15,
TXN0170045,2025-02-12,78.25,78.25,GBP,Thames Water,Standing Order,Thames Water - Standing Order,Utilities,Completed,False,,
TXN0170077,2025-02-16,160.91,160.91,GBP,M&S,Standing Order,M&S - Standing Order,Groceries,Completed,False,,
TXN0170041,2025-02-21,192.23,192.23,GBP,British Airways,Standing Order,British Airways,Travel,Completed,False,,
TXN0170022,2025-02-22,220.84,220.84,GBP,Sky TV,Online Purchase,Sky TV,Entertainment,Completed,False,,
TXN0170058,2025-02-23,14.62,14.62,GBP,Morrisons,Mobile Payment,Morrisons - Mobile Payment,Groceries,Completed,False,,
TXN0170029,2025-02-24,64.89,64.89,GBP,Barcley Bank,Online Purchase,Online Purchase - Barcley Bank,Error,Completed,False,FW40_Misspelling,
TXN0170012,2025-02-25,230.97,230.97,GBP,Starbucks,Direct Debit,Starbucks - Direct Debit,Food & Drink,Completed,False,,
TXN0170053,2025-02-26,9.09,9.09,GBP,Pret A Manger,Direct Debit,Pret A Manger,Food & Drink,Completed,False,,
TXN0170073,2025-04-01,36.58,36.58,GBP,Argos,ATM Withdrawal,Argos - ATM Withdrawal,Electronics,Completed,False,,
TXN0170038,2025-04-02,1318.39,1318.39,GBP,Samsung Store,Online Purchase,Payment to Samsung Store,Electronics,Completed,False,FW15,High value transaction
TXN0170062,2025-04-03,665.88,665.88,GBP,Virgin Atlantic,Bank Transfer,Bank Transfer - Virgin Atlantic,Travel,Completed,False,FW15,
TXN0170078,2025-04-04,2740.26,2740.26,GBP,Dior,ATM Withdrawal,Payment to Dior,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0170075,2025-04-05,233.36,233.36,GBP,Starbucks,Contactless,Starbucks,Food & Drink,Completed,False,,
TXN0170087,2025-04-08,137.7,137.7,GBP,Pret A Manger,Purchase,Purchase - Pret A Manger,Food & Drink,Completed,False,,
TXN0170033,2025-04-08,1377.98,1377.98,GBP,Azimo,Purchase,Azimo - Purchase,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0170010,2025-04-09,13.07,13.07,GBP,British Airways,Standing Order,British Airways - Standing Order,Travel,Completed,False,,
TXN0170020,2025-04-15,136.7,136.7,GBP,British Airways,Refund,Payment to British Airways,Travel,Failed,False,,
TXN0170084,2025-04-19,111.09,111.09,GBP,eBay,Online Purchase,eBay - Online Purchase,Online Shopping,Completed,False,,
TXN0170019,2025-04-20,224.57,224.57,GBP,EasyJet,ATM Withdrawal,EasyJet,Travel,Completed,False,,
TXN0170008,2025-04-28,256.8,256.8,GBP,Xoom,Contactless,Contactless - Xoom,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0170096,2025-04-29,805.88,805.88,GBP,M&S,Bank Transfer,Payment to M&S,Groceries,Completed,False,FW15,
TXN0170074,2025-05-06,150.36,150.36,GBP,TfL Transport,Standing Order,Payment to TfL Transport,Transport,Completed,False,,
TXN0170031,2025-05-06,2285.04,2285.04,GBP,Virgin Atlantic,Refund,Payment to Virgin Atlantic,Travel,Completed,False,FW15,High value transaction
TXN0170014,2025-05-08,141.76,141.76,GBP,TfL Transport,Purchase,TfL Transport,Transport,Completed,False,,
TXN0170092,2025-05-11,233.23,233.23,GBP,Apple Store,ATM Withdrawal,Payment to Apple Store,Electronics,Completed,False,,
TXN0170024,2025-05-13,224.64,224.64,GBP,Asda,Purchase,Purchase - Asda,Groceries,Completed,False,,
TXN0170088,2025-05-16,32.11,32.11,GBP,Premier Inn,Online Purchase,Premier Inn,Travel,Completed,False,,
TXN0170064,2025-05-17,762.54,762.54,GBP,Versace,Purchase,Purchase - Versace,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0170028,2025-05-18,315.26,315.26,GBP,TransferWise,Card Payment,TransferWise - Card Payment,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0170097,2025-05-19,88.77,88.77,GBP,Trainline,Card Payment,Trainline,Transport,Completed,False,,
TXN0170071,2025-05-22,17.79,17.79,GBP,Morrisons,Contactless,Morrisons - Contactless,Groceries,Completed,False,,
TXN0170042,2025-05-25,99.07,99.07,GBP,British Gas,Contactless,British Gas - Contactless,Utilities,Completed,False,,
TXN0170035,2025-05-27,139.69,139.69,GBP,Trainline,Purchase,Payment to Trainline,Transport,Completed,False,,
TXN0170032,2025-05-28,238.1,238.1,GBP,Amazon UK,Refund,Refund - Amazon UK,Online Shopping,Completed,False,,
TXN0170013,2025-05-28,232.48,232.48,GBP,Tesco Supermarket,Direct Debit,Tesco Supermarket - Direct Debit,Groceries,Completed,False,,
TXN0170085,2025-05-29,144.55,144.55,GBP,Amazn UK,Direct Debit,Amazn UK,Error,Completed,False,FW40_Misspelling,
TXN0170011,2025-05-30,214.03,214.03,GBP,British Gas,Mobile Payment,Payment to British Gas,Utilities,Completed,False,,
TXN0170023,2025-07-01,923.28,923.28,GBP,Western Union,Refund,Refund - Western Union,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0170003,2025-07-04,206.95,206.95,GBP,Esso,Refund,Refund - Esso,Transport,Completed,False,,
TXN0170021,2025-07-04,164.34,164.34,GBP,Shell Petrol,ATM Withdrawal,Payment to Shell Petrol,Transport,Completed,False,,
TXN0170025,2025-07-05,479.28,479.28,GBP,Apple Store,ATM Withdrawal,Apple Store,Electronics,Completed,False,FW15,
TXN0170068,2025-07-06,-31.43,-31.43,GBP,Uber,Online Purchase,Payment to Uber,Transport,Completed,False,,
TXN0170057,2025-07-08,175.19,175.19,GBP,Apple Store,ATM Withdrawal,Apple Store,Electronics,Completed,False,,
TXN0170039,2025-07-10,152.47,152.47,GBP,M&S,Bank Transfer,M&S,Groceries,Completed,False,,
TXN0170037,2025-07-14,177.75,177.75,GBP,National Rail,Purchase,National Rail - Purchase,Transport,Completed,False,,
TXN0170083,2025-07-14,111.38,111.38,GBP,Hotels.com,Standing Order,Standing Order - Hotels.com,Travel,Completed,False,,
TXN0170098,2025-07-22,150.6,150.6,GBP,WorldRemit,Online Purchase,Online Purchase - WorldRemit,Money Transfer,Completed,False,FW20_Transfer,
TXN0170004,2025-07-26,199.15,199.15,GBP,EDF Energy,Online Purchase,EDF Energy - Online Purchase,Utilities,Completed,False,,
TXN0170056,2025-07-27,37.19,37.19,GBP,John Lewis,ATM Withdrawal,ATM Withdrawal - John Lewis,Online Shopping,Completed,False,,
