transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0140053,2025-01-01,71.38,71.38,GBP,Booking.com,Refund,Booking.com - Refund,Travel,Completed,False,,
TXN0140083,2025-01-02,1695.99,1695.99,GBP,Remitly,ATM Withdrawal,Remitly,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0140098,2025-01-02,229.32,229.32,GBP,EDF Energy,ATM Withdrawal,EDF Energy,Utilities,Completed,False,,
TXN0140095,2025-01-03,38.97,38.97,GBP,Amazon UK,Card Payment,Amazon UK,Online Shopping,Completed,False,,
TXN0140066,2025-01-04,178.11,178.11,GBP,Pret A Manger,Direct Debit,Direct Debit - Pret A Manger,Food & Drink,Completed,False,,
TXN0140044,2025-01-05,23.77,23.77,GBP,Currys PC World,Online Purchase,Currys PC World,Electronics,Completed,False,,
TXN0140006,2025-01-05,193.79,193.79,GBP,Amazon Prime,ATM Withdrawal,ATM Withdrawal - Amazon Prime,Online Shopping,Completed,False,,
TXN0140047,2025-01-06,-1285.11,-1285.11,GBP,Western Union,Purchase,Western Union - Purchase,Money Transfer,Completed,False,FW20_Transfer,
TXN0140058,2025-01-07,804.48,804.48,GBP,M&S,Mobile Payment,Payment to M&S,Groceries,Completed,False,FW15,
TXN0140065,2025-01-10,199.68,199.68,GBP,Virgin Atlantic,ATM Withdrawal,Payment to Virgin Atlantic,Travel,Completed,False,,
TXN0140011,2025-01-14,67.06,67.06,GBP,Asda,Bank Transfer,Asda - Bank Transfer,Groceries,Completed,False,,
TXN0140000,2025-01-17,70.12,70.12,GBP,eBay,Online Purchase,eBay - Online Purchase,Online Shopping,Completed,False,,
TXN0140072,2025-01-19,1675.16,1675.16,GBP,British Gas,Contactless,British Gas,Utilities,Completed,False,FW15,High value transaction
TXN0140016,2025-01-21,754.69,754.69,GBP,Chanel,Direct Debit,Payment to Chanel,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0140033,2025-01-21,1283.62,1283.62,GBP,Metro Bank Credit,Standing Order,Standing Order - Metro Bank Credit,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0140001,2025-01-22,377.58,377.58,GBP,PokerStars,Standing Order,Payment to PokerStars,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0140061,2025-01-24,2142.34,2142.34,GBP,Burberry,Standing Order,Burberry,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0140076,2025-01-29,574.04,574.04,GBP,Tesco Bank Loan,Direct Debit,Payment to Tesco Bank Loan,Debt Payment,Completed,False,FW50|FW15,
TXN0140050,2025-01-30,122.48,122.48,GBP,Hotels.com,Refund,Refund - Hotels.com,Travel,Completed,False,,
TXN0140002,2025-02-01,194.36,194.36,GBP,Asda,Standing Order,Payment to Asda,Groceries,Completed,False,,
TXN0140021,2025-02-02,193.55,193.55,GBP,John Lewis,Refund,Payment to John Lewis,Online Shopping,Completed,False,,
TXN0140034,2025-02-04,197.81,197.81,GBP,Apple Store,Direct Debit,Payment to Apple Store,Electronics,Completed,False,,
TXN0140035,2025-02-06,15.998,159.98,GBP,Betway,Card Payment,Betway,Gambling,Completed,True,FW45|FW40_Calculation,Gambling transaction
TXN0140022,2025-02-08,230.86,230.86,GBP,TfL Transport,Contactless,Contactless - TfL Transport,Transport,Completed,False,,
TXN0140099,2025-02-13,688.35,688.35,GBP,WorldRemit,ATM Withdrawal,ATM Withdrawal - WorldRemit,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0140071,2025-02-15,108.63,108.63,GBP,Morrisons,Contactless,Morrisons,Groceries,Completed,False,,
TXN0140094,2025-02-15,152.37,152.37,GBP,EDF Energy,Contactless,EDF Energy - Contactless,Utilities,Completed,False,,
TXN0140036,2025-02-20,86.69,86.69,GBP,TfL Transport,Purchase,Payment to TfL Transport,Transport,Completed,False,,
TXN0140060,2025-02-25,46.35,46.35,GBP,Amazon Prime,ATM Withdrawal,Amazon Prime,Online Shopping,Completed,False,,
TXN0140049,2025-02-26,16.0,16.0,GBP,Argos,Contactless,Contactless - Argos,Electronics,Completed,False,,
TXN0140091,2025-02-26,92.66,92.66,GBP,Sky TV,Standing Order,Payment to Sky TV,Entertainment,Completed,False,,
TXN0140007,2025-02-28,183.16,183.16,GBP,Amazn UK,Card Payment,Payment to Amazn UK,Error,Completed,False,FW40_Misspelling,
