transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0060002,2025-01-02,585.93,585.93,GBP,Octopus Energy,ATM Withdrawal,ATM Withdrawal - Octopus Energy,Utilities,Completed,False,FW15,
TXN0060000,2025-01-03,688.95,688.95,GBP,Virgin Money Credit Card,Online Purchase,Online Purchase - Virgin Money Credit Card,Debt Payment,Completed,False,FW50|FW15,
TXN0060017,2025-01-04,27.66,27.66,GBP,Spotify,Refund,Payment to Spotify,Entertainment,Completed,False,,
TXN0060006,2025-01-06,150.53,150.53,GBP,Booking.com,Card Payment,Booking.com - Card Payment,Travel,Completed,False,,
TXN0060035,2025-01-06,66.99,66.99,GBP,Trainline,Purchase,Purchase - Trainline,Transport,Completed,False,,
TXN0060005,2025-01-10,647.28,647.28,GBP,Xoom,Online Purchase,Payment to Xoom,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0060074,2025-01-12,9.49,9.49,GBP,Airbnb,Online Purchase,Airbnb - Online Purchase,Travel,Completed,False,,
TXN0060026,2025-01-14,30.57,30.57,GBP,Octopus Energy,Direct Debit,Octopus Energy,Utilities,Completed,False,,
TXN0060067,2025-01-18,830.92,830.92,GBP,Virgin Money Credit Card,Direct Debit,Virgin Money Credit Card - Direct Debit,Debt Payment,Completed,False,FW50|FW15,
TXN0060039,2025-01-20,62.33,62.33,GBP,Amazn UK,Standing Order,Amazn UK - Standing Order,Error,Completed,False,FW40_Misspelling,
TXN0060014,2025-01-24,3879.06,3879.06,GBP,Thames Water,Purchase,Thames Water - Purchase,Utilities,Completed,False,FW15,High value transaction
TXN0060065,2025-01-24,1355.23,1355.23,GBP,Wise Transfer,Purchase,Payment to Wise Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0060057,2025-01-27,414.06,414.06,GBP,EasyJet,Direct Debit,Payment to EasyJet,Travel,Completed,False,FW15,
TXN0060004,2025-01-29,63.73,63.73,GBP,Hotels.com,ATM Withdrawal,ATM Withdrawal - Hotels.com,Travel,Completed,False,,
TXN0060076,2025-01-29,368.53,368.53,GBP,Unspecified Merchant,Standing Order,Unspecified Merchant,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0060009,2025-02-01,211.78,211.78,GBP,Currys PC World,ATM Withdrawal,Payment to Currys PC World,Electronics,Completed,False,,
TXN0060056,2025-02-04,45.6,45.6,GBP,Sainsbury's,Bank Transfer,Sainsbury's,Groceries,Completed,False,,
TXN0060085,2025-02-04,912.54,912.54,GBP,Booking.com,Contactless,Booking.com,Travel,Completed,False,FW15,
TXN0060078,2025-02-05,69.42,69.42,GBP,Tesoc,Purchase,Tesoc,Error,Completed,False,FW40_Misspelling,
TXN0060042,2025-02-07,188.02,188.02,GBP,Airbnb,Standing Order,Standing Order - Airbnb,Travel,Completed,False,,
TXN0060045,2025-02-09,-152.71,-152.71,GBP,Tesco Supermarket,Purchase,Payment to Tesco Supermarket,Groceries,Completed,False,,
TXN0060098,2025-02-10,773.64,773.64,GBP,McDonald's,Direct Debit,McDonald's - Direct Debit,Food & Drink,Completed,False,FW15,
TXN0060053,2025-02-10,750.35,750.35,GBP,Amazon Prime,Online Purchase,Payment to Amazon Prime,Online Shopping,Completed,False,FW15,
TXN0060047,2025-02-11,-80.88,-80.88,GBP,Currys PC World,Direct Debit,Currys PC World,Electronics,Completed,False,,
TXN0060012,2025-02-12,3052.63,3052.63,GBP,Currys PC World,Mobile Payment,Currys PC World,Electronics,Completed,False,FW15,High value transaction
TXN0060087,2025-02-12,226.3,226.3,GBP,Costa Coffee,Contactless,Costa Coffee - Contactless,Food & Drink,Completed,False,,
TXN0060092,2025-02-13,246.51,246.51,GBP,Texaco,Standing Order,Texaco,Transport,Completed,False,,
TXN0060089,2025-02-13,353.54,353.54,GBP,Bet365,Refund,Bet365 - Refund,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0060059,2025-02-16,28.58,28.58,GBP,McDonald's,Refund,Refund - McDonald's,Food & Drink,Completed,False,,
TXN0060064,2025-02-21,90.48,90.48,GBP,Tesco Supermarket,Refund,Tesco Supermarket - Refund,Groceries,Completed,False,,
TXN0060031,2025-02-21,118.96,118.96,GBP,Asda,Online Purchase,Online Purchase - Asda,Groceries,Completed,False,,
TXN0060050,2025-02-25,147.53,147.53,GBP,Airbnb,Mobile Payment,Airbnb,Travel,Completed,False,,
TXN0060077,2025-02-25,222.48,222.48,GBP,Shell Petrol,Standing Order,Shell Petrol,Transport,Completed,False,,
TXN0060091,2025-02-27,144.35,144.35,GBP,Costa Coffee,Card Payment,Costa Coffee - Card Payment,Food & Drink,Completed,False,,
TXN0060021,2025-04-04,77.06,77.06,GBP,Virgin Atlantic,Contactless,Virgin Atlantic,Travel,Completed,False,,
TXN0060034,2025-04-05,63.66,63.66,GBP,Texaco,Card Payment,Payment to Texaco,Transport,Completed,False,,
TXN0060033,2025-04-10,211.67,211.67,GBP,Shell Petrol,Contactless,Payment to Shell Petrol,Transport,Completed,False,,
TXN0060037,2025-04-10,173.73,173.73,GBP,EasyJet,Direct Debit,Payment to EasyJet,Travel,Completed,False,,
TXN0060040,2025-04-12,197.42,197.42,GBP,Hotels.com,Bank Transfer,Hotels.com,Travel,Completed,False,,
TXN0060060,2025-04-18,51.48,51.48,GBP,Online Casino,Card Payment,Payment to Online Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0060086,2025-04-22,186.8,186.8,GBP,Apple Store,Contactless,Payment to Apple Store,Electronics,Completed,False,,
TXN0060011,2025-04-27,127.94,127.94,GBP,Octopus Energy,Online Purchase,Payment to Octopus Energy,Utilities,Completed,False,,
TXN0060030,2025-04-29,63.21,63.21,GBP,TfL Transport,Bank Transfer,Bank Transfer - TfL Transport,Transport,Completed,False,,
TXN0060055,2025-04-30,645.56,645.56,GBP,Texaco,Standing Order,Texaco - Standing Order,Transport,Completed,False,FW15,
TXN0060013,2025-05-03,-229.48,-229.48,GBP,Morrisons,Bank Transfer,Morrisons,Groceries,Completed,False,,
TXN0060068,2025-05-04,160.25,160.25,GBP,Online Casino,Purchase,Payment to Online Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0060023,2025-05-05,30.9,30.9,GBP,Amazon UK,Direct Debit,Payment to Amazon UK,Online Shopping,Completed,False,,
TXN0060028,2025-05-07,82.69,82.69,GBP,Uber,Card Payment,Uber,Transport,Completed,False,,
TXN0060024,2025-05-08,160.86,160.86,GBP,Anonymous Payment,Direct Debit,Direct Debit - Anonymous Payment,Unknown,Completed,False,FW25,Missing audit trail
TXN0060097,2025-05-11,360.27,360.27,GBP,Betway,Standing Order,Betway,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0060016,2025-05-12,147.27,147.27,GBP,Booking.com,ATM Withdrawal,Payment to Booking.com,Travel,Completed,False,,
TXN0060003,2025-05-14,92.32,92.32,GBP,Pret A Manger,Standing Order,Pret A Manger,Food & Drink,Completed,False,,
TXN0060072,2025-05-15,70.88,70.88,GBP,Sky TV,Mobile Payment,Sky TV,Entertainment,Completed,False,,
TXN0060084,2025-05-16,551.75,551.75,GBP,Santander Mortgage,Standing Order,Santander Mortgage,Debt Payment,Completed,False,FW50|FW15,
TXN0060062,2025-05-19,224.29,224.29,GBP,Netflix,Refund,Netflix - Refund,Entertainment,Completed,False,,
TXN0060022,2025-05-19,343.03,343.03,GBP,WorldRemit,Card Payment,WorldRemit,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0060093,2025-05-21,455.05,455.05,GBP,Cash Withdrawal ATM,Purchase,Payment to Cash Withdrawal ATM,Unknown,Completed,False,FW25|FW15,Missing audit trail
TXN0060066,2025-05-21,143.3,143.3,GBP,Amazn UK,Refund,Payment to Amazn UK,Error,Completed,False,FW40_Misspelling,
TXN0060058,2025-05-23,-223.63,-223.63,GBP,BP Station,Direct Debit,BP Station,Transport,Completed,False,,
TXN0060083,2025-05-26,51.44,51.44,GBP,Texaco,Standing Order,Texaco - Standing Order,Transport,Completed,False,,
TXN0060080,2025-05-26,-3939.61,-3939.61,GBP,Trainline,Standing Order,Trainline,Transport,Completed,False,,
TXN0060015,2025-05-30,168.91,168.91,GBP,888 Casino,Purchase,Purchase - 888 Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0060082,2025-05-30,2014.24,2014.24,GBP,Asda,Contactless,Asda - Contactless,Groceries,Completed,False,FW15,High value transaction
TXN0060069,2025-07-01,129.22,129.22,GBP,EasyJet,Bank Transfer,Payment to EasyJet,Travel,Completed,False,,
TXN0060036,2025-07-02,3419.81,3419.81,GBP,Premier Inn,Contactless,Premier Inn,Travel,Completed,False,FW15,High value transaction
TXN0060043,2025-07-02,1810.38,1810.38,GBP,Chanel,Contactless,Contactless - Chanel,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0060044,2025-07-02,131.16,131.16,GBP,Asda,Standing Order,Payment to Asda,Groceries,Completed,False,,
TXN0060038,2025-07-02,1106.8,1106.8,GBP,Nationwide Loan,Bank Transfer,Nationwide Loan,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0060090,2025-07-03,129.03,129.03,GBP,Esso,Refund,Esso,Transport,Completed,False,,
TXN0060046,2025-07-03,194.46,194.46,GBP,Samsung Store,Standing Order,Samsung Store,Electronics,Completed,False,,
