transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0230049,2025-01-02,147.03,147.03,GBP,EasyJet,Bank Transfer,EasyJet,Travel,Completed,False,,
TXN0230035,2025-01-03,-58.81,-58.81,GBP,eBay,ATM Withdrawal,eBay - ATM Withdrawal,Online Shopping,Completed,False,,
TXN0230030,2025-01-08,193.47,193.47,GBP,Samsung Store,Mobile Payment,Payment to Samsung Store,Electronics,Completed,False,,
TXN0230062,2025-01-09,48.8,48.8,GBP,M&S,Direct Debit,M&S,Groceries,Completed,False,,
TXN0230074,2025-01-12,212.88,212.88,GBP,Spotify,Card Payment,Card Payment - Spotify,Entertainment,Completed,False,,
TXN0230071,2025-01-15,162.4,162.4,GBP,British Gas,Direct Debit,Direct Debit - British Gas,Utilities,Completed,False,,
TXN0230039,2025-01-16,1663.56,1663.56,GBP,Dior,Standing Order,Dior - Standing Order,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0230043,2025-01-21,1258.12,1258.12,GBP,PayPal Transfer,Direct Debit,Direct Debit - PayPal Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0230053,2025-01-21,196.44,196.44,GBP,888 Casino,Contactless,888 Casino,Gambling,Completed,False,FW45,Gambling transaction
TXN0230090,2025-01-22,59.17,59.17,GBP,Costa Coffee,Bank Transfer,Costa Coffee,Food & Drink,Completed,False,,
TXN0230075,2025-01-22,234.89,234.89,GBP,BP Station,Direct Debit,Payment to BP Station,Transport,Completed,False,,
TXN0230032,2025-01-24,84.58,84.58,GBP,HSCB Bank,Card Payment,Payment to HSCB Bank,Error,Completed,False,FW40_Misspelling,
TXN0230010,2025-01-27,140.41,140.41,GBP,Pret A Manger,Contactless,Pret A Manger - Contactless,Food & Drink,Completed,False,,
TXN0230021,2025-01-29,-1772.71,-1772.71,GBP,Wise Transfer,Mobile Payment,Wise Transfer,Money Transfer,Completed,False,FW20_Transfer,
TXN0230044,2025-01-30,2014.23,2014.23,GBP,Gucci London,Bank Transfer,Gucci London - Bank Transfer,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0230060,2025-02-01,229.74,229.74,GBP,EasyJet,ATM Withdrawal,EasyJet - ATM Withdrawal,Travel,Completed,False,,
TXN0230098,2025-02-03,141.05,141.05,GBP,Virgin Atlantic,Bank Transfer,Bank Transfer - Virgin Atlantic,Travel,Completed,False,,
TXN0230079,2025-02-04,107.32,107.32,GBP,John Lewis,Contactless,John Lewis,Online Shopping,Completed,False,,
TXN0230093,2025-02-07,139.09,139.09,GBP,Tesco Supermarket,Standing Order,Payment to Tesco Supermarket,Groceries,Completed,False,,
TXN0230036,2025-02-07,1404.37,1404.37,GBP,Gucci London,Direct Debit,Gucci London - Direct Debit,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0230007,2025-02-07,570.66,570.66,GBP,Morrisons,Purchase,Purchase - Morrisons,Groceries,Completed,False,FW15,
TXN0230005,2025-02-07,948.25,948.25,GBP,Starbucks,Refund,Refund - Starbucks,Food & Drink,Completed,False,FW15,
TXN0230040,2025-02-07,67.06,67.06,GBP,EDF Energy,Online Purchase,Payment to EDF Energy,Utilities,Completed,False,,
TXN0230003,2025-02-08,174.76,174.76,GBP,Trainline,Contactless,Trainline - Contactless,Transport,Completed,False,,
TXN0230042,2025-02-09,154.51,154.51,GBP,BP Station,Purchase,Purchase - BP Station,Transport,Completed,False,,
TXN0230041,2025-02-12,2148.02,2148.02,GBP,Louis Vuitton,Online Purchase,Payment to Louis Vuitton,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0230009,2025-02-12,4618.73,4618.73,GBP,Currys PC World,ATM Withdrawal,Currys PC World,Electronics,Completed,False,FW15,High value transaction
TXN0230085,2025-02-12,115.61,115.61,GBP,Siansburys,Contactless,Contactless - Siansburys,Error,Completed,False,FW40_Misspelling,
TXN0230004,2025-02-13,212.06,212.06,GBP,Esso,Direct Debit,Payment to Esso,Transport,Completed,False,,
TXN0230027,2025-02-13,215.64,215.64,GBP,Texaco,Standing Order,Payment to Texaco,Transport,Completed,False,,
TXN0230048,2025-02-20,2841.74,2841.74,GBP,Tiffany & Co,Bank Transfer,Bank Transfer - Tiffany & Co,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0230077,2025-02-21,1369.22,1369.22,GBP,Capital One Payment,Direct Debit,Capital One Payment,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0230082,2025-02-23,606.71,606.71,GBP,Tesco Bank Loan,Purchase,Tesco Bank Loan,Debt Payment,Completed,False,FW50|FW15,
TXN0230011,2025-02-23,914.69,914.69,GBP,AMEX Payment,Standing Order,AMEX Payment - Standing Order,Debt Payment,Completed,False,FW50|FW15,
TXN0230065,2025-02-25,120.23,120.23,GBP,EDF Energy,Bank Transfer,Payment to EDF Energy,Utilities,Completed,False,,
TXN0230050,2025-02-25,154.91,154.91,GBP,Octopus Energy,Refund,Refund - Octopus Energy,Utilities,Completed,False,,
TXN0230006,2025-04-01,56.01,56.01,GBP,Currys PC World,Standing Order,Payment to Currys PC World,Electronics,Completed,False,,
TXN0230055,2025-04-04,24.18,24.18,GBP,Amazon UK,Direct Debit,Direct Debit - Amazon UK,Online Shopping,Completed,False,,
TXN0230057,2025-04-05,9.7,9.7,GBP,John Lewis,Card Payment,Card Payment - John Lewis,Online Shopping,Completed,False,,
TXN0230081,2025-04-06,620.22,620.22,GBP,Waitrose,ATM Withdrawal,ATM Withdrawal - Waitrose,Groceries,Completed,False,FW15,
TXN0230099,2025-04-12,-131.97,-131.97,GBP,Virgin Atlantic,ATM Withdrawal,Payment to Virgin Atlantic,Travel,Completed,False,,
TXN0230061,2025-04-14,127.03,127.03,GBP,Samsung Store,Contactless,Contactless - Samsung Store,Electronics,Completed,False,,
TXN0230016,2025-04-14,1585.56,1585.56,GBP,Wise Transfer,Card Payment,Wise Transfer,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0230097,2025-04-15,855.94,855.94,GBP,Netflix,Mobile Payment,Netflix - Mobile Payment,Entertainment,Completed,False,FW15,
TXN0230026,2025-04-15,41.52,41.52,GBP,Spotify,Direct Debit,Payment to Spotify,Entertainment,Completed,False,,
TXN0230023,2025-04-17,72.0,72.0,GBP,EDF Energy,Purchase,Purchase - EDF Energy,Utilities,Completed,False,,
TXN0230046,2025-04-17,171.98,171.98,GBP,Virgin Atlantic,Bank Transfer,Payment to Virgin Atlantic,Travel,Completed,False,,
TXN0230001,2025-04-18,261.85,261.85,GBP,PokerStars,Online Purchase,PokerStars,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0230073,2025-04-20,82.92,82.92,GBP,Tesoc,Purchase,Tesoc,Error,Completed,False,FW40_Misspelling,
TXN0230070,2025-04-20,33.67,33.67,GBP,Uber,Direct Debit,Direct Debit - Uber,Transport,Completed,False,,
TXN0230059,2025-04-21,291.84,291.84,GBP,Pret A Manger,Card Payment,Payment to Pret A Manger,Food & Drink,Completed,False,FW15,
TXN0230018,2025-04-22,236.95,236.95,GBP,Esso,Mobile Payment,Esso - Mobile Payment,Transport,Completed,False,,
