transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0210019,2025-01-01,95.83,95.83,GBP,John Lewis,Direct Debit,John Lewis,Online Shopping,Completed,False,,
TXN0210014,2025-01-01,43.68,43.68,GBP,British Gas,Purchase,British Gas,Utilities,Completed,False,,
TXN0210083,2025-01-05,227.48,227.48,GBP,EDF Energy,Purchase,EDF Energy - Purchase,Utilities,Completed,False,,
TXN0210051,2025-01-13,267.35,267.35,GBP,Hotels.com,Online Purchase,Online Purchase - Hotels.com,Travel,Completed,False,FW15,
TXN0210060,2025-01-14,236.91,236.91,GBP,Uber,Direct Debit,Uber - Direct Debit,Transport,Completed,False,,
TXN0210061,2025-01-15,125.5,125.5,GBP,Pret A Manger,Bank Transfer,Pret A Manger,Food & Drink,Completed,False,,
TXN0210069,2025-01-15,333.86,333.86,GBP,Booking.com,Card Payment,Booking.com,Travel,Completed,False,FW15,
TXN0210094,2025-01-16,66.95,66.95,GBP,Argos,Online Purchase,Payment to Argos,Electronics,Completed,False,,
TXN0210076,2025-01-19,-213.51,-213.51,GBP,Esso,Bank Transfer,Payment to Esso,Transport,Completed,False,,
TXN0210098,2025-01-20,23.061,230.61,GBP,National Rail,Purchase,Payment to National Rail,Transport,Completed,True,FW40_Calculation,Data error detected
TXN0210009,2025-01-20,147.89,147.89,GBP,eBay,Purchase,eBay,Online Shopping,Completed,False,,
TXN0210062,2025-01-23,129.26,129.26,GBP,Booking.com,ATM Withdrawal,ATM Withdrawal - Booking.com,Travel,Completed,False,,
TXN0210045,2025-01-24,114.61,114.61,GBP,Siansburys,ATM Withdrawal,Siansburys,Error,Completed,False,FW40_Misspelling,
TXN0210054,2025-01-28,238.07,238.07,GBP,Octopus Energy,Refund,Refund - Octopus Energy,Utilities,Completed,False,,
TXN0210013,2025-01-29,107.51,107.51,GBP,Airbnb,Online Purchase,Airbnb - Online Purchase,Travel,Completed,False,,
TXN0210084,2025-02-03,96.85,96.85,GBP,Shell Petrol,Direct Debit,Shell Petrol,Transport,Completed,False,,
TXN0210064,2025-02-08,74.82,74.82,GBP,Shell Petrol,Refund,Shell Petrol,Transport,Completed,False,,
TXN0210070,2025-02-10,99.44,99.44,GBP,Texaco,Online Purchase,Texaco - Online Purchase,Transport,Completed,False,,
TXN0210082,2025-02-11,199.92,199.92,GBP,HSCB Bank,Standing Order,HSCB Bank,Error,Failed,False,FW40_Misspelling,
TXN0210030,2025-02-14,165.22,165.22,GBP,Netflix,ATM Withdrawal,ATM Withdrawal - Netflix,Entertainment,Completed,False,,
TXN0210087,2025-02-14,122.44,122.44,GBP,National Rail,Online Purchase,Online Purchase - National Rail,Transport,Completed,False,,
TXN0210038,2025-02-14,671.37,671.37,GBP,John Lewis,Online Purchase,John Lewis,Online Shopping,Completed,False,FW15,
TXN0210089,2025-02-16,684.01,684.01,GBP,Sainsbury's,Purchase,Purchase - Sainsbury's,Groceries,Completed,False,FW15,
TXN0210017,2025-02-17,995.89,995.89,GBP,Azimo,Online Purchase,Azimo - Online Purchase,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0210075,2025-02-18,119.77,119.77,GBP,Thames Water,Purchase,Purchase - Thames Water,Utilities,Completed,False,,
TXN0210012,2025-02-19,110.15,110.15,GBP,Uber,Purchase,Uber - Purchase,Transport,Completed,False,,
TXN0210007,2025-02-20,100.86,100.86,GBP,M&S,Bank Transfer,M&S,Groceries,Completed,False,,
TXN0210080,2025-02-21,150.38,150.38,GBP,Amazon Prime,Online Purchase,Amazon Prime,Online Shopping,Completed,False,,
TXN0210000,2025-02-22,3480.39,3480.39,GBP,Esso,Direct Debit,Direct Debit - Esso,Transport,Completed,False,FW15,High value transaction
TXN0210077,2025-02-23,355.86,355.86,GBP,Unibet,Direct Debit,Direct Debit - Unibet,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0210047,2025-02-24,-210.98,-210.98,GBP,Tesco Supermarket,Mobile Payment,Mobile Payment - Tesco Supermarket,Groceries,Completed,False,,
TXN0210071,2025-02-25,66.92,66.92,GBP,Sky TV,Mobile Payment,Sky TV - Mobile Payment,Entertainment,Completed,False,,
TXN0210065,2025-02-28,170.03,170.03,GBP,Esso,ATM Withdrawal,Esso - ATM Withdrawal,Transport,Completed,False,,
TXN0210072,2025-02-28,178.72,178.72,GBP,Airbnb,Purchase,Airbnb - Purchase,Travel,Completed,False,,
TXN0210036,2025-04-03,200.16,200.16,GBP,Argos,Purchase,Argos - Purchase,Electronics,Completed,False,,
TXN0210067,2025-04-06,88.5,88.5,GBP,Sainsbury's,Bank Transfer,Payment to Sainsbury's,Groceries,Completed,False,,
TXN0210073,2025-04-12,188.25,188.25,GBP,Virgin Atlantic,Refund,Refund - Virgin Atlantic,Travel,Completed,False,,
TXN0210052,2025-04-13,114.96,114.96,GBP,HSCB Bank,Mobile Payment,Payment to HSCB Bank,Error,Completed,False,FW40_Misspelling,
TXN0210099,2025-04-14,213.38,213.38,GBP,Apple Store,Direct Debit,Payment to Apple Store,Electronics,Completed,False,,
TXN0210005,2025-04-18,54.97,54.97,GBP,John Lewis,Online Purchase,Payment to John Lewis,Online Shopping,Completed,False,,
TXN0210044,2025-04-19,486.46,486.46,GBP,AMEX Payment,Contactless,AMEX Payment,Debt Payment,Completed,False,FW15,
TXN0210015,2025-04-19,39.5,39.5,GBP,Apple Store,ATM Withdrawal,Apple Store - ATM Withdrawal,Electronics,Completed,False,,
TXN0210039,2025-04-21,58.47,58.47,GBP,Texaco,Purchase,Texaco - Purchase,Transport,Completed,False,,
TXN0210028,2025-04-23,679.79,679.79,GBP,Sainsbury's,Card Payment,Sainsbury's,Groceries,Completed,False,FW15,
TXN0210037,2025-04-24,224.27,224.27,GBP,Booking.com,Mobile Payment,Mobile Payment - Booking.com,Travel,Completed,False,,
TXN0210029,2025-04-24,28.22,28.22,GBP,Morrisons,Mobile Payment,Morrisons - Mobile Payment,Groceries,Completed,False,,
TXN0210048,2025-04-25,-484.61,-484.61,GBP,PokerStars,Contactless,Contactless - PokerStars,Gambling,Completed,False,FW45,Gambling transaction
TXN0210091,2025-04-28,623.56,623.56,GBP,PayPal Transfer,Contactless,PayPal Transfer - Contactless,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0210063,2025-05-01,25.17,25.17,GBP,Currys PC World,Direct Debit,Direct Debit - Currys PC World,Electronics,Completed,False,,
TXN0210043,2025-05-03,3935.4,3935.4,GBP,Premier Inn,ATM Withdrawal,Premier Inn - ATM Withdrawal,Travel,Completed,False,FW15,High value transaction
TXN0210011,2025-05-04,182.03,182.03,GBP,Bet365,ATM Withdrawal,Bet365 - ATM Withdrawal,Gambling,Completed,False,FW45,Gambling transaction
TXN0210090,2025-05-05,174.72,174.72,GBP,EDF Energy,Online Purchase,EDF Energy - Online Purchase,Utilities,Completed,False,,
TXN0210025,2025-05-07,24.98,24.98,GBP,Currys PC World,Standing Order,Currys PC World - Standing Order,Electronics,Completed,False,,
TXN0210040,2025-05-14,125.28,125.28,GBP,British Gas,Card Payment,British Gas,Utilities,Completed,False,,
TXN0210003,2025-05-15,70.96,70.96,GBP,British Gas,Bank Transfer,British Gas,Utilities,Completed,False,,
TXN0210022,2025-05-17,462.28,462.28,GBP,Barclaycard Payment,Online Purchase,Barclaycard Payment,Debt Payment,Completed,False,FW15,
TXN0210055,2025-05-18,83.61,83.61,GBP,Tesco Supermarket,Card Payment,Tesco Supermarket - Card Payment,Groceries,Completed,False,,
TXN0210032,2025-05-20,118.05,118.05,GBP,Octopus Energy,Standing Order,Standing Order - Octopus Energy,Utilities,Completed,False,,
TXN0210031,2025-05-25,196.36,196.36,GBP,Bet365,Card Payment,Bet365,Gambling,Completed,False,FW45,Gambling transaction
TXN0210078,2025-05-26,161.4,161.4,GBP,Airbnb,Card Payment,Card Payment - Airbnb,Travel,Completed,False,,
TXN0210034,2025-05-28,247.14,247.14,GBP,Asda,ATM Withdrawal,Payment to Asda,Groceries,Completed,False,,
TXN0210018,2025-05-29,64.84,64.84,GBP,Airbnb,Purchase,Airbnb,Travel,Completed,False,,
TXN0210059,2025-05-30,2199.85,2199.85,GBP,TfL Transport,Refund,Refund - TfL Transport,Transport,Completed,False,FW15,High value transaction
TXN0210096,2025-07-03,37.78,37.78,GBP,Sainsbury's,Purchase,Purchase - Sainsbury's,Groceries,Failed,False,,
