transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0100076,2025-01-02,21.8,21.8,GBP,John Lewis,Standing Order,Payment to John Lewis,Online Shopping,Completed,False,,
TXN0100054,2025-01-02,107.78,107.78,GBP,Netflix,Direct Debit,Direct Debit - Netflix,Entertainment,Completed,False,,
TXN0100007,2025-01-02,13.23,13.23,GBP,Uber,ATM Withdrawal,Uber - ATM Withdrawal,Transport,Completed,False,,
TXN0100059,2025-01-02,1182.68,1182.68,GBP,Santander Mortgage,Contactless,Santander Mortgage,Debt Payment,Completed,False,FW50|FW15,High value transaction
TXN0100044,2025-01-03,30.52,30.52,GBP,Amazon UK,Contactless,Contactless - Amazon UK,Online Shopping,Completed,False,,
TXN0100094,2025-01-03,1055.5,1055.5,GBP,Cartier,Purchase,Cartier,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0100055,2025-01-05,24.7,24.7,GBP,eBay,Direct Debit,eBay,Online Shopping,Completed,False,,
TXN0100006,2025-01-06,-2459.58,-2459.58,GBP,Gucci London,Standing Order,Gucci London,Luxury,Completed,False,FW20_Luxury,Luxury purchase
TXN0100050,2025-01-07,408.87,408.87,GBP,Amazon UK,Card Payment,Amazon UK,Online Shopping,Completed,False,FW15,
TXN0100037,2025-01-10,88.63,88.63,GBP,Betfair,Bank Transfer,Betfair - Bank Transfer,Gambling,Completed,False,FW45,Gambling transaction
TXN0100046,2025-01-11,221.61,221.61,GBP,Betway,Card Payment,Payment to Betway,Gambling,Completed,False,FW45,Gambling transaction
TXN0100015,2025-01-11,212.94,212.94,GBP,Pret A Manger,Direct Debit,Pret A Manger - Direct Debit,Food & Drink,Completed,False,,
TXN0100023,2025-01-12,223.28,223.28,GBP,Airbnb,Purchase,Airbnb,Travel,Pending,False,,
TXN0100082,2025-01-13,600.13,600.13,GBP,Uber,Mobile Payment,Mobile Payment - Uber,Transport,Completed,False,FW15,
TXN0100078,2025-01-14,94.17,94.17,GBP,M&S,ATM Withdrawal,M&S,Groceries,Completed,False,,
TXN0100038,2025-01-16,130.83,130.83,GBP,Apple Store,Mobile Payment,Mobile Payment - Apple Store,Electronics,Completed,False,,
TXN0100008,2025-01-16,10.33,10.33,GBP,Morrisons,Purchase,Morrisons - Purchase,Groceries,Pending,False,,
TXN0100048,2025-01-19,90.78,90.78,GBP,Argos,Online Purchase,Argos,Electronics,Completed,False,,
TXN0100019,2025-01-20,154.17,154.17,GBP,M&S,Direct Debit,M&S,Groceries,Completed,False,,
TXN0100014,2025-01-21,484.62,484.62,GBP,Sky Bet,Mobile Payment,Sky Bet,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0100039,2025-01-23,248.34,248.34,GBP,Amazon UK,Contactless,Amazon UK - Contactless,Online Shopping,Completed,False,,
TXN0100020,2025-01-24,646.01,646.01,GBP,Argos,Contactless,Payment to Argos,Electronics,Completed,False,FW15,
TXN0100060,2025-01-27,53.23,53.23,GBP,Siansburys,Online Purchase,Payment to Siansburys,Error,Completed,False,FW40_Misspelling,
TXN0100067,2025-01-27,347.77,347.77,GBP,Pret A Manger,Mobile Payment,Pret A Manger - Mobile Payment,Food & Drink,Completed,False,FW15,
TXN0100045,2025-01-30,774.95,774.95,GBP,Rolex Boutique,ATM Withdrawal,Rolex Boutique,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0100061,2025-01-30,203.63,203.63,GBP,Texaco,Refund,Texaco - Refund,Transport,Completed,False,,
TXN0100065,2025-01-30,547.9,547.9,GBP,John Lewis,Mobile Payment,Payment to John Lewis,Online Shopping,Completed,False,FW15,
TXN0100098,2025-02-01,8.93,8.93,GBP,Sky TV,Purchase,Purchase - Sky TV,Entertainment,Completed,False,,
TXN0100083,2025-02-06,170.31,170.31,GBP,BP Station,Bank Transfer,BP Station - Bank Transfer,Transport,Completed,False,,
TXN0100077,2025-02-07,170.99,170.99,GBP,Argos,Contactless,Argos,Electronics,Completed,False,,
TXN0100093,2025-02-07,15.725,157.25,GBP,Unibet,Direct Debit,Unibet - Direct Debit,Gambling,Completed,True,FW45|FW40_Calculation,Gambling transaction
TXN0100071,2025-02-08,204.72,204.72,GBP,Booking.com,Card Payment,Booking.com - Card Payment,Travel,Completed,False,,
TXN0100099,2025-02-10,210.66,210.66,GBP,Sky TV,Mobile Payment,Mobile Payment - Sky TV,Entertainment,Completed,False,,
TXN0100087,2025-02-10,131.12,131.12,GBP,Amazon Prime,Direct Debit,Amazon Prime,Online Shopping,Completed,False,,
TXN0100029,2025-02-11,1511.36,1511.36,GBP,Remitly,Online Purchase,Remitly - Online Purchase,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0100012,2025-02-15,21.59,21.59,GBP,John Lewis,Refund,John Lewis,Online Shopping,Completed,False,,
TXN0100022,2025-02-17,239.61,239.61,GBP,Sky TV,ATM Withdrawal,Sky TV,Entertainment,Completed,False,,
TXN0100028,2025-02-21,-103.1,-103.1,GBP,McDonald's,Purchase,Payment to McDonald's,Food & Drink,Completed,False,,
TXN0100004,2025-02-23,29.64,29.64,GBP,Spotify,Refund,Payment to Spotify,Entertainment,Completed,False,,
TXN0100051,2025-02-27,26.74,26.74,GBP,Octopus Energy,Bank Transfer,Octopus Energy,Utilities,Completed,False,,
TXN0100010,2025-02-28,477.42,477.42,GBP,Hermes Paris,ATM Withdrawal,Hermes Paris,Luxury,Completed,False,FW20_Luxury|FW15,Luxury purchase
TXN0100080,2025-04-01,11.95,11.95,GBP,Shell Petrol,Refund,Payment to Shell Petrol,Transport,Completed,False,,
TXN0100026,2025-04-01,175.28,175.28,GBP,MoneyGram,Standing Order,Standing Order - MoneyGram,Money Transfer,Completed,False,FW20_Transfer,
TXN0100095,2025-04-02,238.18,238.18,GBP,EDF Energy,Purchase,Purchase - EDF Energy,Utilities,Completed,False,,
TXN0100068,2025-04-07,327.83,327.83,GBP,Nationwide Loan,Refund,Nationwide Loan - Refund,Debt Payment,Completed,False,FW15,
TXN0100079,2025-04-10,322.03,322.03,GBP,Sainsbury's,Refund,Sainsbury's - Refund,Groceries,Completed,False,FW15,
TXN0100030,2025-04-11,176.85,176.85,GBP,British Gas,Standing Order,British Gas,Utilities,Completed,False,,
TXN0100001,2025-04-17,235.7,235.7,GBP,National Rail,Card Payment,Card Payment - National Rail,Transport,Completed,False,,
TXN0100033,2025-04-17,402.76,402.76,GBP,Online Casino,Refund,Online Casino,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0100000,2025-04-18,-54.45,-54.45,GBP,Waitrose,Mobile Payment,Waitrose,Groceries,Completed,False,,
