transaction_id,date,amount,actual_amount,currency,merchant,transaction_type,description,category,status,has_error,fw_requirements,notes
TXN0160097,2025-01-02,78.19,78.19,GBP,Airbnb,Direct Debit,Airbnb,Travel,Completed,False,,
TXN0160076,2025-01-02,121.55,121.55,GBP,Esso,Refund,Esso - Refund,Transport,Completed,False,,
TXN0160022,2025-01-03,-155.67,-155.67,GBP,Apple Store,Card Payment,Payment to Apple Store,Electronics,Completed,False,,
TXN0160000,2025-01-05,184.28,184.28,GBP,TfL Transport,Bank Transfer,TfL Transport - Bank Transfer,Transport,Completed,False,,
TXN0160071,2025-01-07,494.15,494.15,GBP,Online Casino,ATM Withdrawal,Online Casino - ATM Withdrawal,Gambling,Pending,False,FW45|FW15,Gambling transaction
TXN0160046,2025-01-07,3068.83,3068.83,GBP,Sainsbury's,Contactless,Sainsbury's,Groceries,Completed,False,FW15,High value transaction
TXN0160031,2025-01-09,977.95,977.95,GBP,Premier Inn,Card Payment,Payment to Premier Inn,Travel,Completed,False,FW15,
TXN0160025,2025-01-09,63.14,63.14,GBP,EasyJet,ATM Withdrawal,EasyJet,Travel,Completed,False,,
TXN0160087,2025-01-10,169.35,169.35,GBP,Sky TV,Online Purchase,Sky TV - Online Purchase,Entertainment,Completed,False,,
TXN0160089,2025-01-13,385.95,385.95,GBP,Online Casino,Purchase,Purchase - Online Casino,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0160094,2025-01-14,1308.08,1308.08,GBP,MoneyGram,Online Purchase,Online Purchase - MoneyGram,Money Transfer,Completed,False,FW20_Transfer|FW15,High value transaction
TXN0160090,2025-01-16,157.65,157.65,GBP,Esso,Direct Debit,Payment to Esso,Transport,Completed,False,,
TXN0160062,2025-01-16,222.15,222.15,GBP,John Lewis,Contactless,John Lewis,Online Shopping,Completed,False,,
TXN0160018,2025-01-20,255.8,255.8,GBP,Paddy Power,Refund,Refund - Paddy Power,Gambling,Completed,False,FW45|FW15,Gambling transaction
TXN0160007,2025-01-20,-246.93,-246.93,GBP,Virgin Atlantic,Online Purchase,Online Purchase - Virgin Atlantic,Travel,Completed,False,,
TXN0160011,2025-01-21,31.53,31.53,GBP,Booking.com,Refund,Payment to Booking.com,Travel,Completed,False,,
TXN0160069,2025-01-21,903.19,903.19,GBP,MoneyGram,Contactless,MoneyGram - Contactless,Money Transfer,Completed,False,FW20_Transfer|FW15,
TXN0160084,2025-01-24,136.19,136.19,GBP,BP Station,Card Payment,Card Payment - BP Station,Transport,Completed,False,,
TXN0160060,2025-01-26,175.78,175.78,GBP,eBay,Bank Transfer,Payment to eBay,Online Shopping,Completed,False,,
TXN0160030,2025-01-26,-133.93,-133.93,GBP,Sky TV,Card Payment,Sky TV - Card Payment,Entertainment,Completed,False,,
TXN0160077,2025-01-30,65.73,65.73,GBP,Thames Water,Direct Debit,Direct Debit - Thames Water,Utilities,Completed,False,,
TXN0160080,2025-02-03,910.85,910.85,GBP,Costa Coffee,Contactless,Payment to Costa Coffee,Food & Drink,Completed,False,FW15,
TXN0160003,2025-02-04,2374.77,2374.77,GBP,Versace,Bank Transfer,Payment to Versace,Luxury,Completed,False,FW20_Luxury|FW15,High value transaction
TXN0160081,2025-02-10,-448.42,-448.42,GBP,Betway,Purchase,Betway,Gambling,Completed,False,FW45,Gambling transaction
TXN0160056,2025-02-10,2874.45,2874.45,GBP,Trainline,Standing Order,Payment to Trainline,Transport,Completed,False,FW15,High value transaction
TXN0160095,2025-02-12,18.83,18.83,GBP,Esso,Purchase,Payment to Esso,Transport,Completed,False,,
TXN0160064,2025-02-20,113.29,113.29,GBP,Currys PC World,ATM Withdrawal,Payment to Currys PC World,Electronics,Completed,False,,
TXN0160020,2025-02-24,153.55,153.55,GBP,British Gas,Purchase,Purchase - British Gas,Utilities,Completed,False,,
TXN0160059,2025-02-24,231.88,231.88,GBP,British Gas,ATM Withdrawal,Payment to British Gas,Utilities,Completed,False,,
TXN0160035,2025-02-24,182.53,182.53,GBP,Apple Store,Mobile Payment,Mobile Payment - Apple Store,Electronics,Completed,False,,
TXN0160019,2025-02-25,61.6,61.6,GBP,Texaco,Purchase,Texaco - Purchase,Transport,Completed,False,,
TXN0160065,2025-02-26,122.68,122.68,GBP,BP Station,Contactless,Contactless - BP Station,Transport,Completed,False,,
TXN0160061,2025-02-26,90.66,90.66,GBP,Starbucks,Refund,Starbucks - Refund,Food & Drink,Completed,False,,
TXN0160093,2025-02-27,216.87,216.87,GBP,British Gas,Card Payment,British Gas - Card Payment,Utilities,Completed,False,,
TXN0160008,2025-04-04,215.56,215.56,GBP,M&S,Bank Transfer,Bank Transfer - M&S,Groceries,Completed,False,,
TXN0160073,2025-04-06,1720.56,1720.56,GBP,Wise Transfer,Bank Transfer,Wise Transfer - Bank Transfer,Money Transfer,Pending,False,FW20_Transfer|FW15,High value transaction
TXN0160027,2025-04-07,166.21,166.21,GBP,Tesco Supermarket,Contactless,Tesco Supermarket - Contactless,Groceries,Completed,False,,
TXN0160053,2025-04-10,217.39,217.39,GBP,PokerStars,Refund,PokerStars,Gambling,Completed,False,FW45,Gambling transaction
TXN0160049,2025-04-10,153.54,153.54,GBP,Unibet,Purchase,Purchase - Unibet,Gambling,Completed,False,FW45,Gambling transaction
TXN0160051,2025-04-11,39.88,39.88,GBP,Costa Coffee,Bank Transfer,Costa Coffee,Food & Drink,Completed,False,,
